860|4|46|2013-02-01
860|100|44|2013-03-01
860|274|1|2013-04-01
860|165|55|2013-05-01
860|213|23|2013-06-01
860|34|5|2013-07-01
860|92|76|2013-08-01
860|231|30|2013-09-01
860|91|1|2013-10-01
860|80|29|2013-11-01
860|128|53|2013-12-01
860|59|54|2014-01-01
860|112|74|2014-02-01
860|204|69|2014-03-01
860|228|13|2014-04-01
860|66|87|2014-05-01
860|115|22|2014-06-01
860|95|4|2014-07-01
860|275|15|2014-08-01
860|125|99|2014-09-01
860|96|78|2014-10-01
860|149|11|2014-11-01
860|20|37|2014-12-01
861|76|10|2013-01-01
861|164|92|2013-02-01
861|114|66|2013-03-01
861|177|69|2013-04-01
861|281|49|2013-05-01
861|162|75|2013-06-01
861|50|9|2013-07-01
861|294|28|2013-08-01
861|45|31|2013-09-01
861|217|8|2013-10-01
861|257|99|2013-11-01
861|81|46|2013-12-01
861|87|7|2014-01-01
861|238|39|2014-02-01
861|177|39|2014-03-01
861|6|90|2014-04-01
861|287|92|2014-05-01
861|4|55|2014-06-01
861|92|80|2014-07-01
861|48|52|2014-08-01
861|42|97|2014-09-01
861|292|53|2014-10-01
861|38|19|2014-11-01
861|102|26|2014-12-01
862|116|86|2013-01-01
862|24|38|2013-02-01
862|128|88|2013-03-01
862|80|37|2013-04-01
862|95|42|2013-05-01
862|111|27|2013-06-01
862|66|12|2013-07-01
862|195|82|2013-08-01
862|161|32|2013-09-01
862|42|15|2013-10-01
862|133|67|2013-11-01
862|35|39|2013-12-01
862|114|60|2014-01-01
862|62|4|2014-02-01
862|150|9|2014-03-01
862|85|66|2014-04-01
862|208|97|2014-05-01
862|194|89|2014-06-01
862|90|56|2014-07-01
862|123|89|2014-08-01
862|259|95|2014-09-01
862|187|28|2014-10-01
862|228|26|2014-11-01
862|185|14|2014-12-01
863|155|61|2013-01-01
863|184|84|2013-02-01
863|143|9|2013-03-01
863|285|4|2013-04-01
863|211|36|2013-05-01
863|60|79|2013-06-01
863|82|16|2013-07-01
863|96|34|2013-08-01
863|276|33|2013-09-01
863|167|22|2013-10-01
863|10|35|2013-11-01
863|290|32|2013-12-01
863|142|12|2014-01-01
863|187|70|2014-02-01
863|123|79|2014-03-01
863|164|42|2014-04-01
863|128|1|2014-05-01
863|84|21|2014-06-01
863|87|31|2014-07-01
863|197|25|2014-08-01
863|176|93|2014-09-01
863|82|3|2014-10-01
863|117|33|2014-11-01
863|267|2|2014-12-01
864|195|37|2013-01-01
864|43|29|2013-02-01
864|157|31|2013-03-01
864|188|73|2013-04-01
864|25|29|2013-05-01
864|9|31|2013-06-01
864|99|19|2013-07-01
864|298|88|2013-08-01
864|90|33|2013-09-01
864|293|28|2013-10-01
864|187|4|2013-11-01
864|243|25|2013-12-01
864|170|65|2014-01-01
864|11|35|2014-02-01
864|96|49|2014-03-01
864|243|18|2014-04-01
864|49|5|2014-05-01
864|274|54|2014-06-01
864|84|6|2014-07-01
864|271|62|2014-08-01
864|92|92|2014-09-01
864|278|79|2014-10-01
864|6|41|2014-11-01
864|48|92|2014-12-01
865|234|12|2013-01-01
865|204|76|2013-02-01
865|171|53|2013-03-01
865|92|41|2013-04-01
865|140|22|2013-05-01
865|259|83|2013-06-01
865|115|23|2013-07-01
865|199|40|2013-08-01
865|206|34|2013-09-01
865|118|35|2013-10-01
865|63|73|2013-11-01
865|197|18|2013-12-01
865|197|17|2014-01-01
865|136|0|2014-02-01
865|69|19|2014-03-01
865|21|95|2014-04-01
865|271|10|2014-05-01
865|164|87|2014-06-01
865|82|83|2014-07-01
865|45|99|2014-08-01
865|9|90|2014-09-01
865|173|54|2014-10-01
865|197|48|2014-11-01
865|130|80|2014-12-01
866|274|88|2013-01-01
866|63|21|2013-02-01
866|185|75|2013-03-01
866|296|8|2013-04-01
866|256|16|2013-05-01
866|208|35|2013-06-01
866|131|26|2013-07-01
866|100|94|2013-08-01
866|20|35|2013-09-01
866|243|42|2013-10-01
866|241|41|2013-11-01
866|151|11|2013-12-01
866|225|71|2014-01-01
866|262|66|2014-02-01
866|42|90|2014-03-01
866|100|71|2014-04-01
866|191|15|2014-05-01
866|53|19|2014-06-01
866|79|58|2014-07-01
866|119|35|2014-08-01
866|226|88|2014-09-01
866|68|29|2014-10-01
866|86|55|2014-11-01
866|212|68|2014-12-01
867|13|64|2013-01-01
867|223|67|2013-02-01
867|199|97|2013-03-01
867|200|77|2013-04-01
867|70|9|2013-05-01
867|157|87|2013-06-01
867|147|30|2013-07-01
867|1|46|2013-08-01
867|136|36|2013-09-01
867|68|49|2013-10-01
867|117|10|2013-11-01
867|104|4|2013-12-01
867|253|23|2014-01-01
867|86|31|2014-02-01
867|15|60|2014-03-01
867|179|47|2014-04-01
867|112|20|2014-05-01
867|243|52|2014-06-01
867|76|34|2014-07-01
867|193|71|2014-08-01
867|143|86|2014-09-01
867|264|5|2014-10-01
867|276|63|2014-11-01
867|294|57|2014-12-01
868|52|39|2013-01-01
868|83|13|2013-02-01
868|213|18|2013-03-01
868|103|44|2013-04-01
868|186|3|2013-05-01
868|107|39|2013-06-01
868|163|33|2013-07-01
868|203|100|2013-08-01
868|251|37|2013-09-01
868|194|55|2013-10-01
868|294|79|2013-11-01
868|58|98|2013-12-01
868|280|76|2014-01-01
868|211|97|2014-02-01
868|289|30|2014-03-01
868|258|23|2014-04-01
868|32|25|2014-05-01
868|133|86|2014-06-01
868|74|9|2014-07-01
868|268|7|2014-08-01
868|60|85|2014-09-01
868|159|81|2014-10-01
868|165|70|2014-11-01
868|75|45|2014-12-01
869|92|14|2013-01-01
869|243|59|2013-02-01
869|228|41|2013-03-01
869|7|12|2013-04-01
869|0|97|2013-05-01
869|56|91|2013-06-01
869|179|37|2013-07-01
869|104|52|2013-08-01
869|65|37|2013-09-01
869|18|62|2013-10-01
869|170|48|2013-11-01
869|12|91|2013-12-01
869|7|28|2014-01-01
869|35|62|2014-02-01
869|262|100|2014-03-01
869|36|100|2014-04-01
869|254|29|2014-05-01
869|22|18|2014-06-01
869|71|85|2014-07-01
869|41|44|2014-08-01
869|277|83|2014-09-01
869|55|56|2014-10-01
869|54|77|2014-11-01
869|157|34|2014-12-01
870|131|91|2013-01-01
870|102|4|2013-02-01
870|242|63|2013-03-01
870|211|80|2013-04-01
870|116|90|2013-05-01
870|5|43|2013-06-01
870|195|40|2013-07-01
870|5|5|2013-08-01
870|181|38|2013-09-01
870|144|69|2013-10-01
870|47|16|2013-11-01
870|266|84|2013-12-01
870|35|82|2014-01-01
870|161|28|2014-02-01
870|235|70|2014-03-01
870|115|76|2014-04-01
870|174|34|2014-05-01
870|213|51|2014-06-01
870|68|61|2014-07-01
870|115|81|2014-08-01
870|194|81|2014-09-01
870|251|31|2014-10-01
870|244|85|2014-11-01
870|239|22|2014-12-01
871|171|66|2013-01-01
871|263|51|2013-02-01
871|256|85|2013-03-01
871|115|48|2013-04-01
871|231|84|2013-05-01
871|255|95|2013-06-01
871|211|44|2013-07-01
871|207|58|2013-08-01
871|296|39|2013-09-01
871|270|76|2013-10-01
871|224|85|2013-11-01
871|220|77|2013-12-01
871|62|34|2014-01-01
871|286|94|2014-02-01
871|208|40|2014-03-01
871|194|52|2014-04-01
871|95|39|2014-05-01
871|102|84|2014-06-01
871|65|36|2014-07-01
871|190|17|2014-08-01
871|110|79|2014-09-01
871|146|6|2014-10-01
871|133|92|2014-11-01
871|20|10|2014-12-01
872|210|41|2013-01-01
872|122|97|2013-02-01
872|270|6|2013-03-01
872|18|15|2013-04-01
872|45|77|2013-05-01
872|204|46|2013-06-01
872|227|47|2013-07-01
872|108|11|2013-08-01
872|111|40|2013-09-01
872|94|82|2013-10-01
872|100|54|2013-11-01
872|174|70|2013-12-01
872|90|87|2014-01-01
872|110|59|2014-02-01
872|181|10|2014-03-01
872|273|28|2014-04-01
872|16|44|2014-05-01
872|293|16|2014-06-01
872|63|12|2014-07-01
872|264|54|2014-08-01
872|27|77|2014-09-01
872|41|82|2014-10-01
872|22|99|2014-11-01
872|102|100|2014-12-01
873|250|17|2013-01-01
873|283|42|2013-02-01
873|284|28|2013-03-01
873|223|84|2013-04-01
873|161|71|2013-05-01
873|153|99|2013-06-01
873|243|51|2013-07-01
873|9|64|2013-08-01
873|226|40|2013-09-01
873|220|89|2013-10-01
873|278|22|2013-11-01
873|128|63|2013-12-01
873|118|39|2014-01-01
873|235|24|2014-02-01
873|154|81|2014-03-01
873|51|4|2014-04-01
873|237|49|2014-05-01
873|182|49|2014-06-01
873|60|88|2014-07-01
873|38|91|2014-08-01
873|244|76|2014-09-01
873|237|57|2014-10-01
873|213|6|2014-11-01
873|185|88|2014-12-01
874|290|93|2013-01-01
874|142|89|2013-02-01
874|298|50|2013-03-01
874|126|52|2013-04-01
874|276|64|2013-05-01
874|102|50|2013-06-01
874|259|54|2013-07-01
874|211|17|2013-08-01
874|40|41|2013-09-01
874|45|96|2013-10-01
874|154|91|2013-11-01
874|81|56|2013-12-01
874|145|92|2014-01-01
874|59|90|2014-02-01
874|127|50|2014-03-01
874|130|81|2014-04-01
874|158|53|2014-05-01
874|71|82|2014-06-01
874|57|63|2014-07-01
874|112|27|2014-08-01
874|161|74|2014-09-01
874|132|32|2014-10-01
874|102|13|2014-11-01
874|267|76|2014-12-01
875|28|68|2013-01-01
875|1|34|2013-02-01
875|12|72|2013-03-01
875|30|19|2013-04-01
875|91|57|2013-05-01
875|51|2|2013-06-01
875|276|58|2013-07-01
875|112|70|2013-08-01
875|156|42|2013-09-01
875|170|2|2013-10-01
875|30|60|2013-11-01
875|35|49|2013-12-01
875|173|45|2014-01-01
875|185|55|2014-02-01
875|100|20|2014-03-01
875|209|57|2014-04-01
875|78|58|2014-05-01
875|262|15|2014-06-01
875|55|39|2014-07-01
875|186|64|2014-08-01
875|77|72|2014-09-01
875|27|7|2014-10-01
875|292|20|2014-11-01
875|48|65|2014-12-01
876|68|44|2013-01-01
876|162|80|2013-02-01
876|26|94|2013-03-01
876|234|88|2013-04-01
876|206|51|2013-05-01
876|0|54|2013-06-01
876|292|61|2013-07-01
876|13|23|2013-08-01
876|271|43|2013-09-01
876|296|8|2013-10-01
876|207|28|2013-11-01
876|290|42|2013-12-01
876|201|98|2014-01-01
876|9|20|2014-02-01
876|73|91|2014-03-01
876|288|33|2014-04-01
876|300|63|2014-05-01
876|151|48|2014-06-01
876|52|14|2014-07-01
876|261|0|2014-08-01
876|295|70|2014-09-01
876|223|83|2014-10-01
876|181|28|2014-11-01
876|130|53|2014-12-01
877|107|19|2013-01-01
877|21|26|2013-02-01
877|40|15|2013-03-01
877|137|55|2013-04-01
877|21|44|2013-05-01
877|251|6|2013-06-01
877|7|65|2013-07-01
877|215|76|2013-08-01
877|86|44|2013-09-01
877|121|15|2013-10-01
877|84|97|2013-11-01
877|243|35|2013-12-01
877|229|50|2014-01-01
877|134|86|2014-02-01
877|46|61|2014-03-01
877|66|8|2014-04-01
877|220|68|2014-05-01
877|41|81|2014-06-01
877|49|91|2014-07-01
877|34|36|2014-08-01
877|211|69|2014-09-01
877|118|58|2014-10-01
877|70|35|2014-11-01
877|212|41|2014-12-01
878|147|95|2013-01-01
878|181|72|2013-02-01
878|54|38|2013-03-01
878|41|23|2013-04-01
878|136|38|2013-05-01
878|200|58|2013-06-01
878|23|68|2013-07-01
878|116|29|2013-08-01
878|201|44|2013-09-01
878|246|22|2013-10-01
878|261|66|2013-11-01
878|197|28|2013-12-01
878|256|2|2014-01-01
878|259|51|2014-02-01
878|20|31|2014-03-01
878|145|85|2014-04-01
878|141|73|2014-05-01
878|231|13|2014-06-01
878|47|66|2014-07-01
878|108|73|2014-08-01
878|128|67|2014-09-01
878|14|34|2014-10-01
878|260|42|2014-11-01
878|294|30|2014-12-01
879|187|71|2013-01-01
879|41|17|2013-02-01
879|68|60|2013-03-01
879|245|91|2013-04-01
879|251|31|2013-05-01
879|149|10|2013-06-01
879|39|71|2013-07-01
879|17|82|2013-08-01
879|15|45|2013-09-01
879|71|29|2013-10-01
879|137|34|2013-11-01
879|151|21|2013-12-01
879|284|56|2014-01-01
879|84|16|2014-02-01
879|294|1|2014-03-01
879|224|61|2014-04-01
879|61|77|2014-05-01
879|121|46|2014-06-01
879|44|41|2014-07-01
879|183|9|2014-08-01
879|44|65|2014-09-01
879|210|9|2014-10-01
879|149|50|2014-11-01
879|75|18|2014-12-01
880|226|46|2013-01-01
880|201|64|2013-02-01
880|82|82|2013-03-01
880|149|59|2013-04-01
880|66|24|2013-05-01
880|98|62|2013-06-01
880|55|75|2013-07-01
880|219|35|2013-08-01
880|131|46|2013-09-01
880|197|35|2013-10-01
880|14|3|2013-11-01
880|104|14|2013-12-01
880|11|8|2014-01-01
880|209|82|2014-02-01
880|267|71|2014-03-01
880|2|37|2014-04-01
880|283|82|2014-05-01
880|10|79|2014-06-01
880|41|17|2014-07-01
880|257|46|2014-08-01
880|262|63|2014-09-01
880|105|85|2014-10-01
880|38|57|2014-11-01
880|157|6|2014-12-01
881|266|21|2013-01-01
881|60|9|2013-02-01
881|96|3|2013-03-01
881|52|27|2013-04-01
881|181|18|2013-05-01
881|47|14|2013-06-01
881|71|78|2013-07-01
881|120|88|2013-08-01
881|246|47|2013-09-01
881|21|42|2013-10-01
881|191|72|2013-11-01
881|58|7|2013-12-01
881|38|61|2014-01-01
881|33|47|2014-02-01
881|240|41|2014-03-01
881|81|13|2014-04-01
881|204|87|2014-05-01
881|200|11|2014-06-01
881|39|93|2014-07-01
881|30|83|2014-08-01
881|178|62|2014-09-01
881|0|60|2014-10-01
881|229|64|2014-11-01
881|239|96|2014-12-01
882|4|97|2013-01-01
882|221|55|2013-02-01
882|111|25|2013-03-01
882|257|95|2013-04-01
882|297|11|2013-05-01
882|297|66|2013-06-01
882|87|82|2013-07-01
882|21|41|2013-08-01
882|61|47|2013-09-01
882|147|49|2013-10-01
882|67|40|2013-11-01
882|12|0|2013-12-01
882|66|13|2014-01-01
882|158|12|2014-02-01
882|213|11|2014-03-01
882|160|90|2014-04-01
882|124|92|2014-05-01
882|90|45|2014-06-01
882|36|69|2014-07-01
882|105|19|2014-08-01
882|95|60|2014-09-01
882|196|35|2014-10-01
882|118|72|2014-11-01
882|20|84|2014-12-01
883|44|73|2013-01-01
883|80|1|2013-02-01
883|125|47|2013-03-01
883|160|63|2013-04-01
883|111|5|2013-05-01
883|246|18|2013-06-01
883|103|85|2013-07-01
883|223|94|2013-08-01
883|176|48|2013-09-01
883|273|56|2013-10-01
883|244|9|2013-11-01
883|267|94|2013-12-01
883|94|66|2014-01-01
883|283|78|2014-02-01
883|186|82|2014-03-01
883|239|66|2014-04-01
883|45|97|2014-05-01
883|280|78|2014-06-01
883|33|44|2014-07-01
883|179|56|2014-08-01
883|11|58|2014-09-01
883|91|10|2014-10-01
883|7|79|2014-11-01
883|102|73|2014-12-01
884|84|48|2013-01-01
884|241|47|2013-02-01
884|139|69|2013-03-01
884|64|30|2013-04-01
884|227|99|2013-05-01
884|195|70|2013-06-01
884|119|89|2013-07-01
884|124|47|2013-08-01
884|292|49|2013-09-01
884|97|62|2013-10-01
884|121|78|2013-11-01
884|220|87|2013-12-01
884|121|19|2014-01-01
884|108|43|2014-02-01
884|159|52|2014-03-01
884|17|42|2014-04-01
884|266|0|2014-05-01
884|170|10|2014-06-01
884|30|19|2014-07-01
884|253|93|2014-08-01
884|229|56|2014-09-01
884|287|86|2014-10-01
884|197|86|2014-11-01
884|184|61|2014-12-01
885|123|23|2013-01-01
885|100|93|2013-02-01
885|153|91|2013-03-01
885|268|99|2013-04-01
885|41|92|2013-05-01
885|145|21|2013-06-01
885|136|92|2013-07-01
885|25|100|2013-08-01
885|106|50|2013-09-01
885|223|69|2013-10-01
885|298|46|2013-11-01
885|174|80|2013-12-01
885|149|72|2014-01-01
885|233|8|2014-02-01
885|132|21|2014-03-01
885|96|18|2014-04-01
885|187|5|2014-05-01
885|59|43|2014-06-01
885|28|96|2014-07-01
885|27|29|2014-08-01
885|145|55|2014-09-01
885|182|61|2014-10-01
885|86|94|2014-11-01
885|267|49|2014-12-01
886|163|100|2013-01-01
886|260|39|2013-02-01
886|167|13|2013-03-01
886|172|66|2013-04-01
886|157|86|2013-05-01
886|94|74|2013-06-01
886|152|96|2013-07-01
886|227|53|2013-08-01
886|221|51|2013-09-01
886|48|76|2013-10-01
886|174|15|2013-11-01
886|128|72|2013-12-01
886|177|24|2014-01-01
886|57|74|2014-02-01
886|105|92|2014-03-01
886|175|95|2014-04-01
886|107|10|2014-05-01
886|250|76|2014-06-01
886|25|71|2014-07-01
886|101|66|2014-08-01
886|62|53|2014-09-01
886|77|36|2014-10-01
886|276|0|2014-11-01
886|48|38|2014-12-01
887|202|75|2013-01-01
887|120|85|2013-02-01
887|181|35|2013-03-01
887|75|34|2013-04-01
887|272|79|2013-05-01
887|43|25|2013-06-01
887|168|99|2013-07-01
887|128|5|2013-08-01
887|36|51|2013-09-01
887|173|83|2013-10-01
887|50|84|2013-11-01
887|81|65|2013-12-01
887|204|77|2014-01-01
887|182|39|2014-02-01
887|78|62|2014-03-01
887|254|71|2014-04-01
887|28|15|2014-05-01
887|139|8|2014-06-01
887|22|47|2014-07-01
887|176|1|2014-08-01
887|279|51|2014-09-01
887|274|11|2014-10-01
887|165|7|2014-11-01
887|130|26|2014-12-01
888|242|50|2013-01-01
888|280|30|2013-02-01
888|196|57|2013-03-01
888|280|2|2013-04-01
888|86|73|2013-05-01
888|293|78|2013-06-01
888|184|2|2013-07-01
888|29|59|2013-08-01
888|151|52|2013-09-01
888|299|89|2013-10-01
888|228|52|2013-11-01
888|35|58|2013-12-01
888|232|30|2014-01-01
888|6|4|2014-02-01
888|51|32|2014-03-01
888|32|47|2014-04-01
888|250|20|2014-05-01
888|28|42|2014-06-01
888|20|22|2014-07-01
888|250|38|2014-08-01
888|196|49|2014-09-01
888|169|87|2014-10-01
888|54|15|2014-11-01
888|212|14|2014-12-01
889|282|26|2013-01-01
889|139|77|2013-02-01
889|210|79|2013-03-01
889|183|70|2013-04-01
889|202|66|2013-05-01
889|242|29|2013-06-01
889|200|5|2013-07-01
889|231|11|2013-08-01
889|267|53|2013-09-01
889|124|96|2013-10-01
889|104|21|2013-11-01
889|290|51|2013-12-01
889|260|83|2014-01-01
889|132|70|2014-02-01
889|24|2|2014-03-01
889|111|23|2014-04-01
889|170|24|2014-05-01
889|219|75|2014-06-01
889|17|98|2014-07-01
889|23|75|2014-08-01
889|112|48|2014-09-01
889|64|63|2014-10-01
889|245|22|2014-11-01
889|294|3|2014-12-01
890|20|1|2013-01-01
890|300|22|2013-02-01
890|224|0|2013-03-01
890|87|38|2013-04-01
890|16|59|2013-05-01
890|191|82|2013-06-01
890|216|9|2013-07-01
890|132|65|2013-08-01
890|81|54|2013-09-01
890|249|2|2013-10-01
890|281|90|2013-11-01
890|243|44|2013-12-01
890|287|35|2014-01-01
890|257|35|2014-02-01
890|298|73|2014-03-01
890|190|100|2014-04-01
890|91|29|2014-05-01
890|108|7|2014-06-01
890|14|74|2014-07-01
890|98|11|2014-08-01
890|29|46|2014-09-01
890|260|38|2014-10-01
890|134|29|2014-11-01
890|75|92|2014-12-01
891|60|77|2013-01-01
891|159|68|2013-02-01
891|238|22|2013-03-01
891|291|5|2013-04-01
891|132|53|2013-05-01
891|140|33|2013-06-01
891|232|12|2013-07-01
891|33|17|2013-08-01
891|196|54|2013-09-01
891|74|9|2013-10-01
891|158|59|2013-11-01
891|197|37|2013-12-01
891|14|88|2014-01-01
891|81|0|2014-02-01
891|271|42|2014-03-01
891|269|76|2014-04-01
891|11|34|2014-05-01
891|299|40|2014-06-01
891|12|49|2014-07-01
891|172|48|2014-08-01
891|247|44|2014-09-01
891|155|13|2014-10-01
891|23|37|2014-11-01
891|157|80|2014-12-01
892|99|53|2013-01-01
892|18|13|2013-02-01
892|252|44|2013-03-01
892|195|74|2013-04-01
892|247|46|2013-05-01
892|89|86|2013-06-01
892|248|16|2013-07-01
892|235|71|2013-08-01
892|11|55|2013-09-01
892|200|15|2013-10-01
892|34|27|2013-11-01
892|151|30|2013-12-01
892|42|40|2014-01-01
892|206|67|2014-02-01
892|244|12|2014-03-01
892|47|52|2014-04-01
892|233|39|2014-05-01
892|188|73|2014-06-01
892|9|25|2014-07-01
892|246|85|2014-08-01
892|163|42|2014-09-01
892|50|89|2014-10-01
892|213|44|2014-11-01
892|239|69|2014-12-01
893|139|28|2013-01-01
893|179|60|2013-02-01
893|266|66|2013-03-01
893|98|41|2013-04-01
893|62|40|2013-05-01
893|39|37|2013-06-01
893|264|19|2013-07-01
893|137|23|2013-08-01
893|126|56|2013-09-01
893|24|22|2013-10-01
893|211|96|2013-11-01
893|104|23|2013-12-01
893|69|94|2014-01-01
893|31|32|2014-02-01
893|217|83|2014-03-01
893|126|28|2014-04-01
893|153|43|2014-05-01
893|78|5|2014-06-01
893|6|0|2014-07-01
893|20|21|2014-08-01
893|80|40|2014-09-01
893|246|64|2014-10-01
893|102|51|2014-11-01
893|20|57|2014-12-01
894|179|3|2013-01-01
894|38|5|2013-02-01
894|281|88|2013-03-01
894|1|9|2013-04-01
894|177|33|2013-05-01
894|289|90|2013-06-01
894|280|23|2013-07-01
894|38|77|2013-08-01
894|242|57|2013-09-01
894|150|29|2013-10-01
894|87|65|2013-11-01
894|58|16|2013-12-01
894|97|46|2014-01-01
894|156|98|2014-02-01
894|190|53|2014-03-01
894|205|4|2014-04-01
894|74|48|2014-05-01
894|268|38|2014-06-01
894|3|76|2014-07-01
894|94|58|2014-08-01
894|297|39|2014-09-01
894|141|39|2014-10-01
894|292|59|2014-11-01
894|102|45|2014-12-01
895|218|80|2013-01-01
895|199|51|2013-02-01
895|295|10|2013-03-01
895|206|77|2013-04-01
895|292|27|2013-05-01
895|238|41|2013-06-01
895|296|26|2013-07-01
895|240|29|2013-08-01
895|56|58|2013-09-01
895|276|36|2013-10-01
895|265|33|2013-11-01
895|12|9|2013-12-01
895|125|99|2014-01-01
895|281|63|2014-02-01
895|163|23|2014-03-01
895|284|81|2014-04-01
895|295|53|2014-05-01
895|157|72|2014-06-01
895|1|52|2014-07-01
895|168|95|2014-08-01
895|214|37|2014-09-01
895|36|14|2014-10-01
895|181|66|2014-11-01
895|184|34|2014-12-01
896|258|55|2013-01-01
896|58|98|2013-02-01
896|8|32|2013-03-01
896|109|45|2013-04-01
896|107|20|2013-05-01
896|187|94|2013-06-01
896|12|30|2013-07-01
896|141|83|2013-08-01
896|171|58|2013-09-01
896|100|42|2013-10-01
896|141|1|2013-11-01
896|267|2|2013-12-01
896|152|51|2014-01-01
896|105|28|2014-02-01
896|136|94|2014-03-01
896|62|57|2014-04-01
896|216|58|2014-05-01
896|47|4|2014-06-01
896|299|27|2014-07-01
896|243|31|2014-08-01
896|130|35|2014-09-01
896|232|90|2014-10-01
896|70|73|2014-11-01
896|266|22|2014-12-01
897|297|30|2013-01-01
897|218|43|2013-02-01
897|22|54|2013-03-01
897|13|13|2013-04-01
897|222|13|2013-05-01
897|136|45|2013-06-01
897|28|33|2013-07-01
897|42|35|2013-08-01
897|287|59|2013-09-01
897|226|49|2013-10-01
897|17|71|2013-11-01
897|220|96|2013-12-01
897|180|4|2014-01-01
897|230|94|2014-02-01
897|109|63|2014-03-01
897|141|33|2014-04-01
897|137|63|2014-05-01
897|237|37|2014-06-01
897|296|3|2014-07-01
897|16|67|2014-08-01
897|47|33|2014-09-01
897|128|65|2014-10-01
897|260|81|2014-11-01
897|48|10|2014-12-01
898|36|6|2013-01-01
898|78|89|2013-02-01
898|36|76|2013-03-01
898|217|81|2013-04-01
898|37|7|2013-05-01
898|85|97|2013-06-01
898|44|37|2013-07-01
898|244|89|2013-08-01
898|101|60|2013-09-01
898|51|56|2013-10-01
898|195|39|2013-11-01
898|174|89|2013-12-01
898|208|57|2014-01-01
898|55|59|2014-02-01
898|82|33|2014-03-01
898|220|9|2014-04-01
898|57|67|2014-05-01
898|127|70|2014-06-01
898|294|79|2014-07-01
898|90|3|2014-08-01
898|264|32|2014-09-01
898|23|40|2014-10-01
898|150|88|2014-11-01
898|130|100|2014-12-01
899|76|82|2013-01-01
899|238|35|2013-02-01
899|50|98|2013-03-01
899|121|49|2013-04-01
899|152|0|2013-05-01
899|34|49|2013-06-01
899|60|40|2013-07-01
899|145|41|2013-08-01
899|217|61|2013-09-01
899|176|63|2013-10-01
899|71|7|2013-11-01
899|128|82|2013-12-01
899|236|9|2014-01-01
899|180|24|2014-02-01
899|55|3|2014-03-01
899|299|86|2014-04-01
899|279|72|2014-05-01
899|16|2|2014-06-01
899|291|54|2014-07-01
899|165|40|2014-08-01
899|181|30|2014-09-01
899|219|15|2014-10-01
899|39|96|2014-11-01
899|212|88|2014-12-01
900|115|57|2013-01-01
900|97|81|2013-02-01
900|65|19|2013-03-01
900|24|16|2013-04-01
900|268|95|2013-05-01
900|284|0|2013-06-01
900|76|44|2013-07-01
900|46|95|2013-08-01
900|31|61|2013-09-01
900|1|69|2013-10-01
900|248|77|2013-11-01
900|81|75|2013-12-01
900|263|62|2014-01-01
900|4|90|2014-02-01
900|28|74|2014-03-01
900|77|62|2014-04-01
900|199|77|2014-05-01
900|206|35|2014-06-01
900|288|30|2014-07-01
900|239|77|2014-08-01
900|97|28|2014-09-01
900|114|92|2014-10-01
900|229|2|2014-11-01
900|294|77|2014-12-01
901|155|32|2013-01-01
901|258|26|2013-02-01
901|79|41|2013-03-01
901|229|85|2013-04-01
901|82|88|2013-05-01
901|234|53|2013-06-01
901|92|47|2013-07-01
901|248|47|2013-08-01
901|146|62|2013-09-01
901|127|76|2013-10-01
901|124|45|2013-11-01
901|35|68|2013-12-01
901|291|14|2014-01-01
901|129|55|2014-02-01
901|1|44|2014-03-01
901|156|38|2014-04-01
901|120|82|2014-05-01
901|96|69|2014-06-01
901|286|5|2014-07-01
901|13|13|2014-08-01
901|14|26|2014-09-01
901|9|67|2014-10-01
901|118|9|2014-11-01
901|75|65|2014-12-01
902|194|8|2013-01-01
902|117|73|2013-02-01
902|93|63|2013-03-01
902|132|52|2013-04-01
902|197|81|2013-05-01
902|183|4|2013-06-01
902|108|51|2013-07-01
902|149|0|2013-08-01
902|262|63|2013-09-01
902|252|83|2013-10-01
902|1|14|2013-11-01
902|290|61|2013-12-01
902|18|68|2014-01-01
902|254|20|2014-02-01
902|275|13|2014-03-01
902|235|14|2014-04-01
902|40|87|2014-05-01
902|286|1|2014-06-01
902|283|82|2014-07-01
902|87|50|2014-08-01
902|231|25|2014-09-01
902|205|42|2014-10-01
902|7|17|2014-11-01
902|157|53|2014-12-01
903|234|84|2013-01-01
903|277|18|2013-02-01
903|107|85|2013-03-01
903|36|20|2013-04-01
903|12|75|2013-05-01
903|132|57|2013-06-01
903|124|54|2013-07-01
903|50|53|2013-08-01
903|76|64|2013-09-01
903|77|90|2013-10-01
903|178|83|2013-11-01
903|243|54|2013-12-01
903|45|20|2014-01-01
903|79|86|2014-02-01
903|248|84|2014-03-01
903|13|91|2014-04-01
903|262|91|2014-05-01
903|176|34|2014-06-01
903|280|57|2014-07-01
903|161|87|2014-08-01
903|148|23|2014-09-01
903|100|17|2014-10-01
903|197|24|2014-11-01
903|239|42|2014-12-01
904|273|59|2013-01-01
904|137|64|2013-02-01
904|121|7|2013-03-01
904|240|89|2013-04-01
904|127|68|2013-05-01
904|81|8|2013-06-01
904|140|58|2013-07-01
904|252|6|2013-08-01
904|192|65|2013-09-01
904|203|96|2013-10-01
904|54|51|2013-11-01
904|197|47|2013-12-01
904|73|73|2014-01-01
904|204|51|2014-02-01
904|221|54|2014-03-01
904|92|67|2014-04-01
904|182|96|2014-05-01
904|65|67|2014-06-01
904|277|32|2014-07-01
904|236|23|2014-08-01
904|64|21|2014-09-01
